,Text
169,@serem435 @counter_args @adrianfine @Tesla Do you want 100pc contact tracing and living under communist diktat?  Because that’s what tsla did in China.  That’s the ‘best practise’ that @elonmusk is referencing. Does that work in Bay Area?
170,Xde cip. Xde apa. Kad bodoh dengan barcode and qr code. Tu je. Tapi contact tracing padu gila babi. Jiran aku baru dpt tahu yg dia kena stay-at-home notice sbb dia ada close contact. Cemana diorang detect? Thru QR code tu lah.
171,"""How Contact Tracing Will Work on iPhones and Android Phones""...

https://t.co/KRkM0RgxSI"
172,"Singapore doing the utmost best with contact tracing (everywhere you go), masks and social distancing measures. As laudable as it is blatantly futile, having been in a queue at the supermarket."
173,IC is for contact tracing. https://t.co/7a3OFieU9h
174,"Prevalensi 1%, tidak separah di New York tapi bukan alasan untuk terlena. 

Lanjutkan terus kang @ridwankamil contact tracing dari yang positif dan sampling test massal rutin seperti ini 💪👍🇮🇩 https://t.co/euqsOTi612"
175,ID checks at my local supermarket now - contact tracing in action https://t.co/oPVNg9g2fB
176,"@marcwebber @andydurrant75 I went out to the shops in Singapore today, had my temperature take 4 times, had to wear a mask and my details were taken 3 times for future contact tracing if needed. Singapore has over 17,000 cases and 16 deaths. Our total dead would be less than 200 if we could match that."
177,"SG launched a similar app a month and half ago &amp; there are a 95% plus compliance and this has immensely helped in contact tracing.I checked in my family group, not one of them have arogyasetu installed in their phone,most don’t wear mask while going out.Only god can save us!"
178,"Every one Of East Asian countries use one for contact tracing! As it is the adoption of this app is very poor in country and with this instigation, it will be even worse! As LKY once said Politics is a real curse for India and this is much more true now than then!"
179,"@karlieeuh I’ve no idea why the contact tracing functionality wasn’t just added to TraceTogether- the QR code just becomes another data point. 
The QR code link to SingPass is really clunky, multiple popping windows and SingPass failures about 1 out of 5 times."
180,iba din ang contact tracing👏
181,"Wuhan sudah bebas dari coronavirus.

#COVID19 bisa dikalahkan. Ayo belajar dari yang berhasil maupun yang belum berhasil, tindakan apa yang benar dan apa yang salah.

1) Containment (contact tracing agresif + isolasi)
2) Tes massal
3) Lockdown wilayah
4) Semua wajib pakai masker https://t.co/8IysO6UAKW"
182,Foreign construction worker dormitories the cause of singapores ten-fold increase in cases since beg. April. This is what mass testing &amp; contact tracing shows. https://t.co/T9gPE7vqcd
183,"@yunartowijaya Terimakasih mas @yunartowijaya . Ke depannya tetap sama yang perlu dilakukan:

1) Contact tracing + isolasi agresif
2) Tes massal
3) ""Lockdown"" tutup antar wilayah &amp; #dirumahaja 
4) Semua orang diwajibkan pakai masker kain jika keluar.

It's always the same, soal eksekusinya saja https://t.co/RbbHNSRpTy"
184,@stilgherrian I’ve been using TraceTogether for a month now. And participating in the NZ discussion around contact tracing. That Canadian article you linked is 👎.
185,"China já não esconde todas as mortes. Já não é só Wuhan. Mas quem revela tá fodido. Contact tracing o caralho, não dou número para governo algum, @govpt. Filhos da puta nunca mais! https://t.co/48WR5Vh7mx"
186,"Contact Tracing apps coming soon...

https://t.co/dmsMNw00Bs"
187,"Contact Tracing app with Ultrasound...

https://t.co/5P2C1xPOWz"
188,"Yang cepat sigap bertindak di awal, cepat selesai.

Yang berani drastis lockdown di awal, cepat keluar darinya.

Yang serius melakukan contact tracing tes agresif &amp; isolasi, cepat jadi nol.

Demikianlah pak @jokowi , sayangnya momen awal itu sudah lewat, tinggal mitigasi sekarang https://t.co/sP7G7OnB1e"
189,"@wenliunyc It’s also not true for Singapore. The app apparently a low adoption rate and contact tracing relies heavily on manpower. Also, coming from the Netherlands I’ve found the health care system here comparatively  paper-based. Singapore banks still use cheques!!"
190,"So at the entrance you need to scan and sign in using your SINGPASS. To submit the relevant contact tracing details. You don't submit, you don't get access to the supermarket. NTUC this afternoon... Requires you to… https://t.co/Ajj0q0clu4"
191,Are we in DORSCON Red since the government seems to have given up contact tracing? https://t.co/CtCE56fahz why are PRs in the same tier as Citizens? If so we are as good as 2nd class in our own country. What do you think?
192,Are we in DORSCON Red since the government seems to have given up contact tracing? https://t.co/CtCE56fahz why we use CB and not lockdown becos our PM has the highest paid minister therefore must be creative n different from them. What do u think?
193,"Using hardware Bluetooth gadget for Contact Tracing vs #TraceTogether...

https://t.co/8HkxP2FLna"
194,"Demo of Apple+Google #ContactTracing API on iPhone...

https://t.co/Yb6i12nwLD"
195,"All the solutions we're working on now around essential activities, contact tracing, remote working, universal broadband - we'll need those again. COVID-19 isn't where this ends."
196,"Good explainer for Apple+Google #ContactTracing...

https://t.co/uTf9Ji4KTM"
197,"Da mcm2 bantuan dorang kasi utk rakyat, tapi rakyat nak jugak kena saman. Tolonglah. Fikir sikit. Bayangkan Kita kat US. Kalau dorang nak buang org, dorang buang aje. Who cares. Takda solidarity payout pape. N u think got contact tracing?"
198,"It’s really a collective effort. We all should comply with the measures rolled out. If you are asked for contact tracing, just answer accordingly. Play your part. If you are supposed to stay home, STAY HOME. If you want to go out, MASK UP."
199,@DrEricDing We willl be fine Dr. We agre doing aggressive contact tracing &amp;  containment! Two weeks and we will flatten this spike too! Wish us well :)
200,@PearLNextDoor_ Do a proper contact tracing without delay 🦠
201,"COVID-19: 12 Apr update
New cases: 233
- Local cases (linked): 66 (linked to known clusters/cases)
- Pending contact tracing: 167 (16 are S'pore citizens/PRs; 10 are Work Pass/Long Term Pass holders; 141 are Work… https://t.co/w150AJ2nc0"
202,"@Mamato_Marcello the earliest vaccine can be developed is within a year,it takes 4 phases to develop the vaccine,so its not gonna be anytime soon. Social distancing ,hygiene care,contact tracing,containment n mitigation are all we have and believe it or not it works."
203,"@moeffju 100%ig. Genau richtig.
Aber mit der App steht die Regierung auch noch recht am Anfang. Muss man halt fairerweise schon so sagen.
Deshalb geht das meisten Contact Tracing halt über Anrufe"
204,"@moeffju Die App wurde relativ spät ausgerollt. Das meiste Contact Tracing geht halt über die klassische Detektivarbeit - anrufen. Fragen wo&amp;wann Leute waren. Versuchen die Ketten abzubilden.
Contact Trancing ist was hilft. Ich glaube den echten Mehrwehrt der App sieht man hier noch nicht"
205,"@DrillingCobbler It did. There were cases but they used contact tracing and mass testing to contain them. If we had locked the UK down, as in stop any visitors coming via planes or boats, we could have remained virus free. We chose not to, flights are still arriving even now with no checks."
206,@DrillingCobbler You really asking me how a virus spreads? It takes 1 person to come to the UK &amp; maybe visit Cheltenham for the races or go to a Sterephonics concert. Without contact tracing &amp; testing that one person could affect the entire country. Especially if you didn't react for 2 weeks.
207,"Pulling this one up in case anyone looking at Apple/Google's contact tracing is wondering about how much battery life might get consumed, if Singapore's TraceTogether is anything to go by https://t.co/j05nHnmRsL"
208,"Issues with the Apple and Google Contact Tracing protocol...

https://t.co/0Qj48Ww4ay"
209,Automated contact tracing is not a coronavirus panacea by @jasonbay https://t.co/TYIHxORox7
210,"Technical Drafts of #Apple and #Google's #BluetoothLE Contact Tracing protocol...

https://t.co/5IkIvgNPRe"
211,"NFIAs! 🎉
 #DongsungChallenge  @NFlyingofficial

I will do it pater once I feel better huhu.. This Contact Tracing thingy seriously 😭

#HappyDongSungDay 
#엔피아와_동성이의_첫생일_생일축하해
#MakdoongieDay https://t.co/uKNrGT9mTd"
212,Contact Tracing be like...... SINO BA NAGING KATABI KO FROM MARCH 26 TO CURRENT!? 😭😭😭😭😭
213,Comprehensive take on what needs to be done by @banik_nilanjan Watching things unfold here in Singapore can relate to the article. Only thing I would add is a contact tracing app like #TraceTogether Bluetooth based. Only collects phone number. @saurjyesh https://t.co/mOch71fLnr
214,"Contact Tracing the anonymous way...

https://t.co/Ez43loX9uB"
215,Kaya pala mahirap ang contact tracing diyan sa Pilipinas kasi bawal idisclose yung medical history ni Patient. Di din pwede pilitin si Patient na idisclose yung med history niya kasi protected siya sa lecheng privacy law na yan.
