,0
69,"going, work, vaccinated, is, choosing, side, with, people, who, asked, cac, cut, quarantine, five, days, ."
70,"what, precedent, do, you, set, by, paying, fine, tho, is, kyrie, above, team, rules, /, regulations, would, you, pay, whole, team, fine, play, vaccinated"
71,"you, are, confusing, past, with, present, ., i, agreed, with, mandates, past, as, pple, were, getting, vaccinated, ., "", now, "", rate, vaccinations, has, dropped, -, off, &, amp, ;, very, few, vaccinated, are, changing, their, minds, &, amp, ;, getting, jab, ."
72,"what, is, rate, myocarditis, among, those, vaccinated, with, couid, infection, then, those, vaccinated, with, couid, infection, without, that, data, this, is, cherry, picking, ."
73,"new, york, city, set, fire, up, three, ,, zero, vaccinated, workers, friday"
74,"we, agree, as, pediatricians, caring, some, most, vulnerable, ,, many, still, vaccinated, ,, we, are, highly, disappointed, ., this, does, not, follow, data, ., deeply, upsetting, knowing, how, many, our, young, patients, their, families, will, be, negatively, impacted, ."
75,"give, it, rest, already, ., if, you, i, re, young, healthy, and, /, or, vaccinated, ,, omicron, is, bad, cold, ., if, you, i, re, not, healthy, vaccinated, ,, i, don, i, i, feel, bad, you, ., you, made, your, choice, at, this, point, won, i, i, change, ., unlike, delta, ,, van, isn, i, i, stopping, spread, ., learn, live, i, /, it, ."
76,"#, new, york, city, set, fire, up, three, ,, zero, vaccinated, workers, friday"
77,"keep, their, science, hating, ,, vaccinated, asses, out, er, i, i, &, amp, ;, icu, i, i, when, they, catch, #, covid19, they, hate, modern, medicine, until, they, catch, it, &, amp, ;, can, i, i, breathe, ,, then, it, i, i, suddenly, i, i, do, care, about, icu, nurses, i, &, amp, ;, getting, vaccinated, ., these, are, literal, bottom, feeders, society"
78,"vaccinated, ,, put, leave, without, pay, february, one, ,, resulting, job, loss, may, one, if, these, mandates, don, i, i, get, overturned"
79,"trudeau, claims, that, ninety, %, canadian, truckers, are, vaccinated, because, ninety, %, canadians, are, vaccinated, ., but, forty, -, fifty, %, us, truckers, are, vaccinated, ., why, should, canadian, truckers, be, that, much, different"
80,"because, there, is, large, number, very, prominent, celebrities, that, are, vaccinated, they, know, it, ., this, isn, i, i, about, safety, or, data, ,, it, i, i, about, not, wanting, expose, how, hypocritical, they, are, ."
81,"vaccinated, people, are, dying, by, thousands, be, joe, organ, needs, sell, vitamins, ., but, yeah, ,, i, i, i, one, giving, blind, trust, face_with_rolling_eyes"
82,"i, love, idea, that, he, quit, team, not, star, pig, who, chose, remain, vaccinated, become, part, time, player, ., your, brain, is, warped, my, friend"
83,"i, thought, ben, was, vaccinated, too, face_with_raised_eyebrow"
84,"what, you, wind, up, with, is, vaccinated, people, without, masks, laughing, it, up, while, responsible, ,, vaccinated, folks, stay, masked, up, no, matter, what, morons, government, tell, us, do, ."
85,"i, have, seven, senior, aunts, /, uncles, texas, ., only, three, hospitalized, were, three, vaccinated, trump, supporters, ., floridians, following, nonsense, right, are, causing, their, own, demise, ."
86,"i, did, not, see, any, angry, mob, citizens, streets, marching, or, driving, trucks, ""..., to, punish, vaccinated, i, maybe, your, area, ,, but, not, here, ., premier, ontario, ,, conservative, by, politics, by, his, nature, ,, was, one, that, determined, that, schools, should, close, ."
87,"virus, is, faster, smarter, than, lot, people, ., i, notice, you, haven, ', i, addressed, exhaustion, health, care, workers, ,, their, exploitation, by, vaccinated, their, families, who, abuse, them, subject, them, threats, by, plying, i, i, ., i, ., they, are, not, slaves, ."
88,"who, would, i, ve, guessed, that, everyone, hollywood, lecturing, unwashed, masses, not, getting, vaccinated, are, also, vaccinated, i, can, i, i, believe, hollywood, is, full, hypocrites, ."
89,"vaccinated, truck, driver, died, couid, -, nineteen, ., his, mom, has, message, protesting, canadian, truckers, -, can"
90,"it, would, be, interesting, know, if, extra, one, ,, three hundred, were, all, vaccinated, ., +, we, had, lingering, delta, patients, hospital, begin, two thousand and twenty-two"
91,"maybe, it, i, i, not, fear, ., i, know, me, it, i, i, simply, disgust, lack, humanity, that, keeps, me, vaccinated, masses, :"
92,"isn, i, i, simmons, vaccinated"
93,"turns, out, all, those, hollywood, screaming, at, evil, rubes, being, vaccinated, are, also, vaccinated, ., who, would, i, ve, guessed"
94,"yes, ,, society, is, composed, those, individuals, masked, &, amp, ;, unmasked, ,, vaccinated, &, amp, ;, vaccinated, ."
95,"no, drama, queen, that, is, not, what, i, wrote, ., i, ', i, saying, result, would, be, same, since, vaccinated, will, remain, vaccinated, with, or, without, mandates, ."
96,"kevin, durant, his, prime, really, picked, unstable, nets, team, with, inexperienced, coach, ,, vaccinated, kyrie, irving, who, ', i, part, time, ,, now, incoming, ben, simmons, whose, mental, physical, conditions, are, uncertain, ."
97,"why, do, vaccinated, still, need, be, tested"
98,"there, i, i, lot, more, burdens, hospitals, than, whether, er, can, provide, care, ., people, have, had, necessary, surgeries, delayed, delayed, again, due, burden, hospitals, created, by, vaccinated, population, ., this, is, tricky, problem, ."
99,"these, vaccinated, truck, drivers, are, ones, bringing, goods, too, ,, along, with, vaccinated, ., so, when, mandates, drop, these, hard, workers, are, ok, bring, goods, after"
100,"umm, ,, i, know, many, vaccinated, ,, especially, with, mild, variant, omicron, ,, who, get, it, do, just, fine, ., go, run, that, bullshit, by, someone, else, ., i, i, i, not, buying, it, ."
101,"please, clarify, businesses, i, can, employer, force, only, vaccinated, workers, mask, up, or, does, mask, rule, apply, both, vaccinated, vaccinated, should, employer, still, continue, apply, mandate, even, though, you, i, ve, officially, dropped, it, thank, you"
102,"now, that, all, those, massless, vaccinated, people, contracted, omicron, thanks, republicans, we, have, now, achieved, more, immunity, our, going, be, really, unfortunate, republicans, midterm, as, over, next, six, months, we, will, be, able, recover, recuperate, ."
103,"agreed, ,, hopefully, governments, reconsider, proposed, legislation, shielding, employers, terminating, employment, vaccinated, employees, ."
104,"., told, me, she, others, are, asking, biden, use, march, one, state, union, "", as, declaration, that, new, phase, i, says, vaccinated, "", have, made, their, choice, i, "", we, can, ', i, wait, everyone, have, some, big, change, heart, order, get, back, our, lives, i"
105,"introduction, these, mandates, actually, opened, up, border, non, -, essential, travel, ., it, had, been, closed, nineteen, months, prior, ., vaccinated, can, still, cross, ,, but, have, quarantine, ,, which, course, isn, i, i, feasible, truck, drivers, ."
106,"if, be, medical, workers, choose, authoritarian, ,, vaccinated, choose, keep, their, mouth, shut, not, speak, their, vaccinated, colleagues, ..., no, one, can, help, them, ., when, those, vaccinated, are, being, oppressed, by, gov, future, ,, no, one, will, help, them, ."
107,"exactly, ., we, can, i, i, continue, live, life, being, dictated, by, vaccinated, i, i, risk, ., get, valued, ,, wear, mask, if, you, choose, ,, save, your, virtue, signaling, inspired, judgment, ."
108,"#, cancelculture, imagined, possible, slights, not, real, ones, ., ', they, could, go, downey, park, i, central, bucks, cancels, i, ., i, ., field, trip, so, vaccinated, students, wouldn, ', i, feel, excluded, ., via"
109,"disgusting, punitive, ., few, vaccinated, dentists, are, not, harming, anyone"
110,"hey, alistair, im, sure, youre, aware, justin, trudeau, is, currently, holding, every, vaccinated, canadian, hostage, ., do, you, have, anything, say, about, that"
111,"that, i, i, not, cure, all, ., there, are, plenty, healthy, individuals, who, have, passed, due, couid, who, were, vaccinated, ., also, everyone, i, i, body, is, different, reaction, if, infected"
112,"my, building, is, still, implementing, mask, mandates, staff, ,, visitors, ,, all, vaccinated, people, building, ., that, i, i, relief, ,, in, -, spite, that, foolish, governors, decision, ., they, really, aren, i, i, even, allowing, me, take, breather, ,, as, i, live, high, tourist, area, ."
113,"he, did, what, every, star, has, done, ., give, me, break, ., he, didn, i, i, make, kyrie, irving, stay, vaccinated"
114,"no, today, :, gov, ., murphy, led, group, governors, lifting, mask, mandates, ,, without, cac, or, white, house, support, |, u, ., i, ., inflation, is, highest, forty, years, with, no, letup, sight, |, new, jersey, has, spent, $, nine, million, testing, its, two hundred, ,, zero, vaccinated, public, workers, ."
115,"i, ', i, seventy, ., vad, boosted, ., i, ', i, fine, ., i, ', i, one, people, who, care, you, vaccinated, folks, who, show, up, sick, as, stink, ed, couid, ., it, ', i, ok, ., you, ', re, stupid, ., we, can, ', i, fix, that, ."
116,"how, much, threat, is, brooklyn, philly, playoffs, when, kyrie, will, only, be, playing, philly, because, he, ', i, vaccinated, ben, will, only, be, playing, brooklyn, because, his, mental, health, issue"
117,"liberal, voters, aren, ', i, being, fired, by, their, employers, being, vaccinated, ,, so, vectors, od, death, ., conservative, voters, are, being, fired, by, their, employers, being, vaccinated, ,, so, vectors, death, ., so, capitalism, is, liberal, aligned, ."
118,"i, ', i, only, suggesting, speed, -, up, process, ., vaccinated, will, remain, vaccinated, so, it, we, continue, doing, what, we, are, doing, now, it, will, be, slow, burn, with, same, result, ."
119,"you, can, if, you, drive, or, charter, flight, you, can, actually, go, where, you, like, canada, ., charter, flight, can, even, get, you, out, canada, if, you, like, you, just, need, country, let, you, vaccinated, good, luck, with, that"
120,"vaccinated, people, have, been, living, as, second, class, citizens, ., medical, segregation, may, cause, anxiety, but, that, didn, i, i, stop, fascists"
121,"nobody, should, be, legally, fired, being, vaccinated, ., real, americans, who, are, vaccinated, should, have, walked, out, support, their, fellow, vaccinated, brothers, sisters, like, canadian, truckers, ., we, i, ve, become, country, cowards, ."
122,"does, this, mean, vaccinated, can, buy, tickets, attend, games, pack, lawyer, get, morale, up"
123,"i, had, mild, case, i, am, vaccinated, ., vitamins, supplements, got, me, through, just, fine, ."
124,"if, you, are, out, today, ,, unmasked, ,, going, restaurants, &, amp, ;, theaters, ,, you, can, thank, people, who, vaccinated, themselves, &, amp, ;, their, families, ., if, we, get, thrown, back, into, another, pandemic, surge, you, can, thank, vaccinated, that, soon, fill, our, hospitals, keeping, disease, here, ."
