,Datetime,Tweet Id,Text,Username
57,2020-11-20 14:48:17+00:00,1329798726181736451,"@AgentSaffron I believe thar night curfew is to stop people from unnecessarily moving around at night helping control crowd. 

Same for weekend curfews. 

Go out if necessary only, outside office hours.",prafullsaraf
58,2020-11-19 12:50:06+00:00,1329406597718675457,"@gopimaniar @YouTube Unable to digest that #coronavirus spreads in night hrs only!!!
Why don’t  impose curfews in day hrs??
@Nitinbhai_Patel 
@CMOGuj 
@JayantiRavi",arvindg1970
59,2020-11-19 12:48:53+00:00,1329406292310462466,"@arpan84here @CMOGuj @vijayrupanibjp @drrajivguptaias @AmdavadAMC @Mukeshias @nitinsangwan @Nitinbhai_Patel @AhmedabadPolice @DrOM_Machra @Zee24Kalak @DixitGujarat Unable to digest that #coronavirus spreads in night hrs only!!!
Why don’t you impose curfews in day hrs??
@drrajivguptaias 
@CMOGuj 
@p4prapti 
@OurBopal 
@ourahmedabad 
@sandeshnews 
@hdraval93 
@kumarmanish9",arvindg1970
60,2020-11-13 12:32:00+00:00,1327227714147733509,@ClaretAndBloos @topcat1964 Cheers it was officially 22nd October but due to curfews and my spell in isolation it’s not been possible.,RickyReay
61,2020-11-10 12:15:27+00:00,1326136385808429056,"Rasanya uia boleh je kot ikut procedures like curfews macam sebelum ni,sebab sebelum2 ni pernah PKPB jugak and yeahh 🤷🏼‍♀️",nurnajwafthri
62,2020-11-10 08:13:28+00:00,1326075488125685762,"I nak balik rumah on weekends je lepastu nak balik uia on weekdays!! Nampak tak complicated kann hahhahhaha, I think IIUM should have a curfews kot lagi better 🤔",nurnajwafthri
63,2020-11-08 19:25:11+00:00,1325519757802500096,"Nightime curfews in Mizoram makes so little sense when you consider the fact that we can hang out with friends all day and meet people, but not after 8PM, even if it's the same group of people we just met? Hmm.. because we'll get COVID more? Cause it's super dangerous at night?",iiitaviii
64,2020-11-05 09:46:55+00:00,1324287066474221571,"The #LekkiMassaccre still weighs heavy on my mind. It was premeditated murder cause during past curfews they don’t bother to turn off the light at the toll, the annoying fact is nobody is going to pay for it or at the very least resign. Mehn.",Akintayo__
65,2020-11-02 01:13:52+00:00,1323070788195487749,"@Jamz5251 Other countries have lockdown and not curfews. In a lock down you are allowed to go out for grocery shopping, exercise etc.
https://t.co/d9OsnxYFll",yohes1
66,2020-11-02 01:09:42+00:00,1323069740156362754,"@samarajiva Other countries have lockdown and not curfews. They also give sufficient notice. In the up coming UK lockdown people can go out for work, grocery shopping and exercise. Similar rules applied during Melbourne and Dubai lockdown. https://t.co/d9OsnxYFll",yohes1
67,2020-10-31 12:05:51+00:00,1322510090285404160,Remember this is what they wrote about imposed curfews few months back. https://t.co/djkXDrjNOX,KolithaBee
68,2020-10-30 13:12:26+00:00,1322164457850560512,"Every time a case of Sexual violence is made viral, our curfews get shorter, our clothes get longer and moral teachings become frequent. Instead we should unite against sexual violence and take all steps towards a safe city. #WomenWantSafeDwarka",madhuriaap
69,2020-10-29 14:51:45+00:00,1321827064157069312,"Taking into consideration the recent curfews imposed, we will be closed until further notice.

We want to ensure the safety of all our valued customers and our team members during these crucial times.

When everything is safe for everyone, We will keep you updated.

Stay Safe. https://t.co/kvKSqDMLrN",chineselotuslk
70,2020-10-27 21:06:48+00:00,1321196675214372866,What is really happening? What government tries to achieve by putting such part part curfews? https://t.co/4yHH0HOEe5,SivaroshanM
71,2020-10-25 11:13:08+00:00,1320322497464561664,"Citizens are elated 

Darurat has got such horrible precedence that it made people worried about the potential ramifications 

It’s not so much of the politicking but the uncertainty going forward such as will there be armies surrounding us? Or curfews?

But thank goodness",msiarabbitowner
72,2020-10-24 14:55:55+00:00,1320016175468662785,"{Officials at Putrajaya emphasised that only political activities would be affected by the Emergency.
“It will be business as usual.Economic activities will carry on and there will be no curfews}So it’s a great political misguided to holding the power and position🤦‍♂️ #YBDATOMRAVI https://t.co/txO0CwGpcl",YBDATOMRAVI
73,2020-10-23 05:14:23+00:00,1319507440606478336,France expands COVID-19 curfews after new cases soar https://t.co/m4Hg64YUDN,swamiupendra
74,2020-10-15 13:28:04+00:00,1316732577898737664,"Embraces,caresses&amp;Kisses are ecstatic until they bite the fiancees'lips:post 22591NewCovid-19 cases on WednesdayHon'ble Macron had noChoice but to imposeNightly curfews bet9PM&amp;6AM next morng,aTemporary halt to partying&amp;festive evenings of50-60 ppl to contain theSpread ofCovid-19.",DrdrjawaharL
75,2020-10-14 20:23:12+00:00,1316474661404733440,"#France's #Macron announces nightly curfews in major cities. Number of confirmed cases up by 22,951 over last 24 hours. 
What a pandemic this is!  https://t.co/SRPvZPg09F",DhanshreeDK1
