,Datetime,Tweet Id,Text,Username
45,2022-02-05 08:12:25+00:00,1489874540863885312,"In my opinion, Tactics such as curfews, lockdowns, oppression and violence have always been suffered by the people of Indian Illegally Occupied Jammu and Kashmir (IIOJK).

#5thFebKashmirSolidarityDay",786H1
46,2022-02-05 07:56:55+00:00,1489870638806306816,"Everything India did in the last 7 decades in #Kashmir – occupation, violence, killings, tortures and rapes, ethnic cleansing, curfews, illegal settlements – could not stop Kashmiris from demanding FREEDOM. Indian ccupation will end. Kashmir will be free. #KashmirSolidarityDay",Sana_Jamal
47,2022-02-05 07:10:31+00:00,1489858962472251392,I’m watched #TheMazeRunner films again after years. Oh my goodness this is a bit too close to home; curfews and deadly viruses!,RachelChew3
48,2022-02-05 06:47:08+00:00,1489853077398056962,"@Sunil_SharmaINC Abhi to came 2 Vns for a wedding in relatives...was in Delhi a week back but curfews aur lockdown didnt allow much chope. Will come after 12th now. How is cooper? Did u check d article I shared on WA, about his agressive behavior?",siasmita_9
49,2022-02-05 05:27:40+00:00,1489833081112510466,"#YES_IAM_Kashmir
Strikes, protests, and resulting curfews have also shut down schools for long stretches, while clashes have interrupted jobs, businesses, and livelihoods...
@Ap__jnab 
@LegacyLeavers_ https://t.co/WlSSR6x2cA",Ap__jnab
50,2022-02-04 20:53:39+00:00,1489703720715792390,"#KashmirSolidarityDay
More than 7 decades of brutal killings, rapes, kidnappings, disappearing, arrests , curfews and lock downs. #KashmiriMuslims have been witnessed of human rights violations of Indian state Terrorism. UNSC should take serious action against
#HindutvaTerrorism https://t.co/HvxcOn7XT4",HussnainAslam1
51,2022-02-04 18:20:04+00:00,1489665073182294016,"#Yes_IAM_Kashmir 
The move sparked widespread unrest, prompting Indian security forces to enforce strict curfews and curtail public movement.
@TGP_Official1",hsn_hbf
52,2022-02-04 18:17:46+00:00,1489664492531294208,"#Yes_IAM_Kashmir 
A year after India revoked the semi-autonomous status of Jammu and Kashmir, people in the region are still living under curfews, lockdowns and communications restrictions. 
@TGP_Official1",hsn_hbf
53,2022-02-04 17:51:35+00:00,1489657905318338560,"Travel restrictions and prolonged curfews impeded people’s access to health care which was particularly difficult for elderly people and women.. 
#Yes_IAM_Kashmir",pak_lvrr
54,2022-02-04 17:29:19+00:00,1489652301845381120,"#Yes_IAM_Kashmir
 Strikes, protests, and resulting curfews have also shut down schools for long stretches, while clashes have interrupted jobs, businesses, and livelihoods.
@1twoka100 
@LegacyLeavers_",1twoka100
55,2022-02-04 11:49:57+00:00,1489566897456951301,"@Juha_the_Great @JoostBroekers Just have to watch the PM speak a few times to know who is pushing the agenda. There are plenty of freedoms lost, curfews, gyms shut down, hair cuts etc... Can't have a house party or attend a funeral... this guy needs to go rent a hotel room somewhere and get some sleep. LoL",bennybablanco
56,2022-02-04 09:25:20+00:00,1489530501815844865,"After two years of dealing with the pandemic, state govts continue to obsess over night curfews.Can’t understand why the Delhi government is still continuing with it. It disrupts businesses and hurts everyone…restaurants, retail, multiplexes, street vendors, small businesses",meenaambwani
57,2022-02-04 08:52:30+00:00,1489522238357266434,"@mohakmangal I think they thought that someone will come and sneeze in their cars.
I request the Nobel foundation to give noble prize to someone who takes the decision to stop night curfews and also let shops to stay open for more time.",ashmeetsinghd
58,2022-02-04 08:50:21+00:00,1489521696478724099,the Delhi government has retained the most scientific of public policy decisions- night curfews. https://t.co/fMCSVsQLcP,gabbuprasad
59,2022-02-04 08:40:17+00:00,1489519166340354052,"#Hridayam is back to cinemas at Trivandrum, Pathanamthitta, Kottayam &amp; Idukki as theatres reopen after covid curfews relaxed in Kerala. https://t.co/EwLYaiUcqi",VenkatRamanan_
60,2022-02-04 08:38:49+00:00,1489518794456416261,"Ppl sitting on phones in Islamabad and Karachi who never know what a curfew is, came to  denounce this. But we have witnessed ordinary men n women being deprived of their lives for merely crossing streets wdn Muhallas in Gilgit City during Curfews. 
#StopViolence https://t.co/d2FypWTSn1",bercha_i
61,2022-02-04 08:31:07+00:00,1489516856453271552,Night curfews and wearing mask in cars were nothing but mere means to capitalise the health risk through fines. I was fined 2000 last year even when I was wearing a mask. https://t.co/YMWKTMeEvq,Ghazala2402
